model,group,classifier,index,validation_AUROC,validation_HALL_AUPR,seconds,n_iter,convergence_warning,params
internvl_2_5_8b,ae_only_vp_generation,one_hidden,0,0.7288498754273134,0.3311864219924604,1.1632833878975362,51,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,1,0.7717469146532244,0.3958349991220237,1.6173922419548035,190,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,2,0.758782084709427,0.38052698369228477,14.398501094896346,185,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,3,0.721927110493076,0.3097029030394233,4.253890237072483,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,4,0.7476006721131003,0.3606744868288051,8.13964258809574,92,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,5,0.7685300422967727,0.39143513085436593,2.610721288016066,205,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,6,0.75383162408019,0.3693427430564557,16.94407700910233,157,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,7,0.7269540529578771,0.3177557772535015,6.321224785177037,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,8,0.7511454893099252,0.36813279214293526,13.467320658033714,94,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,9,0.7583579581667537,0.3754363878451699,2.9780962229706347,146,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,10,0.7493493249898603,0.3615959557505078,22.025838145054877,116,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_vp_generation,one_hidden,11,0.7197972072541863,0.30714026419504736,10.21770818089135,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_vp_generation,xgb,0,0.8027846341039457,0.4549886923874382,0.5277677590493113,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,1,0.8136983602757981,0.47169753965457045,0.9302152688615024,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,2,0.8183822932962512,0.4801897896990154,2.16988683398813,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_vp_generation,xgb,3,0.8074824729126833,0.47046831900695846,1.165918008890003,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,4,0.8176197925719915,0.49736382857926076,2.0676352160517126,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,5,0.8209305289993627,0.487706577539425,4.373147647129372,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_vp_generation,xgb,6,0.8080085752361088,0.447780975110176,2.177114305086434,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,7,0.8124109160438033,0.4536369540856589,3.5182162220589817,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,8,0.8183359406686367,0.4619776815057754,6.153972928179428,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_vp_generation,xgb,9,0.7959870212642679,0.43549638433795135,0.5559324631467462,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,10,0.8058902601541225,0.45399631149100456,0.9641891999635845,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,11,0.8133483979373081,0.46889277545326963,2.1893083839677274,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_vp_generation,xgb,12,0.8036097108754852,0.4664723332864975,1.268872981192544,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,13,0.8139602526218204,0.47726090177608355,2.186446482082829,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,14,0.8188898545686308,0.4834658488278898,4.923656017985195,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_vp_generation,xgb,15,0.8101709253143287,0.47020094247490746,2.5305970148183405,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_vp_generation,xgb,16,0.8164586592502463,0.48153912480759087,4.238360392162576,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_vp_generation,xgb,17,0.8228727040964134,0.4893390668374626,8.0166194899939,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
