feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
D_OT,top32,43,train_f1,0.5646758675575256,0.8305058437137303,0.9755009990742811,0.9212007504690432,0.9509360877985797,0.9358322744599746,0.4014168453864134,0.42857142857142855,0.3114754098360656,0.36075949367088606
D_OT,top32,44,fixed_0.5,0.5,0.8252248057093066,0.9746243344730123,0.9111644657863145,0.9799870884441575,0.9443234836702955,0.38738774876870247,0.5303030303030303,0.1912568306010929,0.28112449799196787
D_OT,top32,44,train_f1,0.5779251456260681,0.8252248057093066,0.9746243344730123,0.9175449473031618,0.9554551323434474,0.9361163820366857,0.38738774876870247,0.42016806722689076,0.273224043715847,0.33112582781456956
D_OT,top32,45,fixed_0.5,0.5,0.8373814235872253,0.9765492642391627,0.9138872043662826,0.972885732730794,0.9424640400250156,0.39898980989373034,0.4939759036144578,0.22404371584699453,0.3082706766917293
D_OT,top32,45,train_f1,0.5496475100517273,0.8373814235872253,0.9765492642391627,0.919802590993214,0.9625564880568108,0.9406940063091482,0.39898980989373034,0.4774774774774775,0.2896174863387978,0.36054421768707484
D_OT,full,43,fixed_0.5,0.5,0.8207904271043895,0.974384768727692,0.9096349491322562,0.9812782440284055,0.9440993788819876,0.37513608848166463,0.5245901639344263,0.17486338797814208,0.26229508196721313
D_OT,full,43,train_f1,0.5743398666381836,0.8207904271043895,0.974384768727692,0.9137614678899083,0.9644932214331827,0.9384422110552764,0.37513608848166463,0.4329896907216495,0.22950819672131148,0.3
D_OT,full,44,fixed_0.5,0.5,0.8228682703806793,0.9731906644238972,0.9137724550898204,0.9851517107811492,0.9481205343274309,0.40345647364991344,0.6290322580645161,0.21311475409836064,0.3183673469387755
D_OT,full,44,train_f1,0.6102166771888733,0.8228682703806793,0.9731906644238972,0.920625,0.9509360877985797,0.9355350905049222,0.40345647364991344,0.42424242424242425,0.30601092896174864,0.35555555555555557
D_OT,full,45,fixed_0.5,0.5,0.8107645687152296,0.9722078967557427,0.906508875739645,0.9890251775338929,0.9459709786971288,0.36697985465967586,0.5952380952380952,0.1366120218579235,0.2222222222222222
D_OT,full,45,train_f1,0.6239662766456604,0.8107645687152296,0.9722078967557427,0.9146567717996289,0.9548095545513234,0.934301958307012,0.36697985465967586,0.391304347826087,0.2459016393442623,0.30201342281879195
E_OT,top32,43,fixed_0.5,0.5,0.8067323533250783,0.9717316214532088,0.9058963668850506,0.9819238218205294,0.9423791821561338,0.35196069179486517,0.4716981132075472,0.1366120218579235,0.211864406779661
E_OT,top32,43,train_f1,0.603773832321167,0.8067323533250783,0.9717316214532088,0.9148673658235656,0.9573918657198193,0.9356466876971609,0.35196069179486517,0.40540540540540543,0.2459016393442623,0.30612244897959184
E_OT,top32,44,fixed_0.5,0.5,0.8146521464579652,0.9726929912668032,0.9080597014925373,0.9819238218205294,0.9435483870967742,0.3670000683892519,0.5087719298245614,0.15846994535519127,0.24166666666666667
E_OT,top32,44,train_f1,0.6223693490028381,0.8146521464579652,0.9726929912668032,0.9183929692404269,0.9444803098773402,0.9312539783577339,0.3670000683892519,0.381294964028777,0.2896174863387978,0.32919254658385094
E_OT,top32,45,fixed_0.5,0.5,0.8090536111787262,0.9709946150259041,0.9061200237670826,0.9845061329890252,0.9436881188118812,0.3402054970162202,0.5102040816326531,0.1366120218579235,0.21551724137931033
E_OT,top32,45,train_f1,0.5778017044067383,0.8090536111787262,0.9709946150259041,0.9108241082410824,0.9561007101355713,0.9329133858267716,0.3402054970162202,0.3584905660377358,0.20765027322404372,0.2629757785467128
E_OT,full,43,fixed_0.5,0.5,0.7984280357149156,0.9676735796861828,0.9121338912133892,0.9851517107811492,0.9472377405338299,0.37245226036655743,0.6101694915254238,0.19672131147540983,0.2975206611570248
E_OT,full,43,train_f1,0.7073672413825989,0.7984280357149156,0.9676735796861828,0.9224464060529635,0.9444803098773402,0.9333333333333333,0.37245226036655743,0.410958904109589,0.32786885245901637,0.364741641337386
E_OT,full,44,fixed_0.5,0.5,0.7997297745416575,0.9688993083513089,0.9171339563862928,0.9502905100064558,0.9334178820545339,0.3604850155946096,0.3937007874015748,0.273224043715847,0.3225806451612903
E_OT,full,44,train_f1,0.49106040596961975,0.7997297745416575,0.9688993083513089,0.9151702786377709,0.9541639767591995,0.934260429835651,0.3604850155946096,0.39316239316239315,0.25136612021857924,0.30666666666666664
E_OT,full,45,fixed_0.5,0.5,0.7955299911453537,0.9679354193406138,0.916156670746634,0.9664299548095545,0.94062205466541,0.37240546099851835,0.46938775510204084,0.25136612021857924,0.3274021352313167
E_OT,full,45,train_f1,0.5278963446617126,0.7955299911453537,0.9679354193406138,0.919454770755886,0.9580374435119432,0.9383496680366741,0.37240546099851835,0.4491525423728814,0.2896174863387978,0.3521594684385382
G_OT,top32,43,fixed_0.5,0.5,0.8751530160477233,0.9834040188195674,0.9099639855942377,0.9786959328599096,0.9430793157076205,0.4148033802802304,0.5,0.18032786885245902,0.26506024096385544
