model,scale,source,label,layer,n,mean,median,q25,q75
llava_1_5_7b,log1p,generation,0,22,3487,1.0403226394091973,1.059273362159729,0.8887454867362976,1.2010303139686584
llava_1_5_7b,log1p,generation,0,23,3487,1.5059846654162559,1.533487319946289,1.4160674810409546,1.6364644169807434
llava_1_5_7b,log1p,generation,0,24,3487,1.3224987776360815,1.3360518217086792,1.1758064031600952,1.4845147728919983
llava_1_5_7b,log1p,generation,0,25,3487,0.9588076630823585,0.9392432570457458,0.8022812306880951,1.0998917818069458
llava_1_5_7b,log1p,generation,0,26,3487,0.6384504953325051,0.6342209577560425,0.5014572143554688,0.7710573077201843
llava_1_5_7b,log1p,generation,0,27,3487,1.428209734554444,1.4592955112457275,1.2801072001457214,1.6033011078834534
llava_1_5_7b,log1p,generation,0,28,3487,0.9438612151913428,0.9569603800773621,0.8012172877788544,1.0898656249046326
llava_1_5_7b,log1p,generation,0,29,3487,0.9826787250121275,0.9653643369674683,0.846293568611145,1.0997352600097656
llava_1_5_7b,log1p,generation,0,30,3487,1.3184181811015039,1.3447901010513306,1.146863043308258,1.5055550336837769
llava_1_5_7b,log1p,generation,0,31,3487,1.796245848018049,1.9486464262008667,1.4767664670944214,2.129750967025757
llava_1_5_7b,log1p,generation,0,32,3487,2.7000944413734023,2.719813823699951,2.5229218006134033,2.891413450241089
llava_1_5_7b,log1p,generation,1,1,11976,0.3725780082098846,0.3754362612962723,0.26088568568229675,0.4683637097477913
llava_1_5_7b,log1p,generation,1,2,11976,0.7423882657934525,0.7228875756263733,0.6134147644042969,0.8653817474842072
llava_1_5_7b,log1p,generation,1,3,11976,0.9811490069261056,0.9499801695346832,0.8655803948640823,1.0745537281036377
llava_1_5_7b,log1p,generation,1,4,11976,0.8707413399914303,0.8769375383853912,0.7293166965246201,1.01992267370224
llava_1_5_7b,log1p,generation,1,5,11976,1.0570486548046272,1.058398187160492,0.8948583900928497,1.2111649215221405
llava_1_5_7b,log1p,generation,1,6,11976,1.1474359209985836,1.1604269742965698,0.9723497033119202,1.2970332205295563
llava_1_5_7b,log1p,generation,1,7,11976,1.0956783447596297,1.1741729974746704,0.7571555823087692,1.3634377121925354
llava_1_5_7b,log1p,generation,1,8,11976,1.1953414440672638,1.2016296982765198,0.9723096042871475,1.3901639580726624
llava_1_5_7b,log1p,generation,1,9,11976,1.326054506168098,1.374343454837799,1.0092092156410217,1.5830536484718323
llava_1_5_7b,log1p,generation,1,10,11976,1.3798922256341997,1.3897314071655273,1.139279544353485,1.6055073142051697
llava_1_5_7b,log1p,generation,1,11,11976,1.6464994877785861,1.6756863594055176,1.3690522015094757,1.885570079088211
llava_1_5_7b,log1p,generation,1,12,11976,1.4697987447003165,1.4679531455039978,1.1679929792881012,1.780667006969452
llava_1_5_7b,log1p,generation,1,13,11976,1.4915989026248098,1.5122052431106567,1.1588507890701294,1.8224439024925232
llava_1_5_7b,log1p,generation,1,14,11976,1.494364767644552,1.5102459788322449,1.1955935955047607,1.7989467680454254
llava_1_5_7b,log1p,generation,1,15,11976,1.6287840019386453,1.6169286370277405,1.3421978056430817,1.910896897315979
llava_1_5_7b,log1p,generation,1,16,11976,1.7647090771234903,1.7636239528656006,1.479055255651474,2.0365668535232544
llava_1_5_7b,log1p,generation,1,17,11976,1.77516404680196,1.8229953050613403,1.5141889452934265,2.0084946155548096
llava_1_5_7b,log1p,generation,1,18,11976,1.3633034336383771,1.3767659068107605,1.1505323350429535,1.5473095774650574
llava_1_5_7b,log1p,generation,1,19,11976,1.418457891525789,1.4307838082313538,1.2669461071491241,1.5716975331306458
llava_1_5_7b,log1p,generation,1,20,11976,1.4933305180662062,1.4796075224876404,1.2804332077503204,1.7107210755348206
llava_1_5_7b,log1p,generation,1,21,11976,1.3873687419709397,1.4261146783828735,1.1638875901699066,1.615030199289322
llava_1_5_7b,log1p,generation,1,22,11976,0.863654136332343,0.8694593012332916,0.5902289748191833,1.1185984313488007
llava_1_5_7b,log1p,generation,1,23,11976,1.3092548970503852,1.312566876411438,1.1319047808647156,1.4982083439826965
llava_1_5_7b,log1p,generation,1,24,11976,1.0678826959874623,1.0669915080070496,0.8060005605220795,1.3065824508666992
llava_1_5_7b,log1p,generation,1,25,11976,0.7902543522982436,0.7547195255756378,0.5492254495620728,0.9914196282625198
llava_1_5_7b,log1p,generation,1,26,11976,0.5739016877023818,0.5430202782154083,0.3233121186494827,0.7768116593360901
llava_1_5_7b,log1p,generation,1,27,11976,1.121862359566436,1.1092860698699951,0.8457296043634415,1.3745954930782318
llava_1_5_7b,log1p,generation,1,28,11976,0.6997484068361994,0.702441543340683,0.4292334318161011,0.9545696377754211
llava_1_5_7b,log1p,generation,1,29,11976,0.9153078836460431,0.91496142745018,0.7722576260566711,1.057474434375763
llava_1_5_7b,log1p,generation,1,30,11976,1.0077117802817859,0.9829899668693542,0.7277123928070068,1.2426232397556305
llava_1_5_7b,log1p,generation,1,31,11976,1.4369709018291874,1.4562780857086182,1.0968170762062073,1.7182539701461792
llava_1_5_7b,log1p,generation,1,32,11976,2.3865783687782987,2.3632723093032837,2.080076217651367,2.668913781642914
llava_1_5_7b,log1p,visual,0,1,3487,0.2965340535561061,0.2691281735897064,0.23825540393590927,0.33156444132328033
llava_1_5_7b,log1p,visual,0,2,3487,0.36876803577578715,0.36627280712127686,0.34779947996139526,0.38673320412635803
llava_1_5_7b,log1p,visual,0,3,3487,0.241075682117018,0.2389240264892578,0.21339693665504456,0.26552869379520416
llava_1_5_7b,log1p,visual,0,4,3487,0.1963276360979865,0.18599317967891693,0.1606753170490265,0.2166764810681343
llava_1_5_7b,log1p,visual,0,5,3487,0.2285304036165569,0.2133878618478775,0.17774676531553268,0.25713951885700226
llava_1_5_7b,log1p,visual,0,6,3487,0.2750749370114729,0.2407558262348175,0.20318160951137543,0.29467733204364777
llava_1_5_7b,log1p,visual,0,7,3487,0.35077698288390863,0.28783243894577026,0.23340291529893875,0.3718516230583191
llava_1_5_7b,log1p,visual,0,8,3487,0.3806440701624333,0.3294900953769684,0.26125292479991913,0.4344917833805084
llava_1_5_7b,log1p,visual,0,9,3487,0.43236344340993166,0.3815141022205353,0.30298393964767456,0.49041879177093506
llava_1_5_7b,log1p,visual,0,10,3487,0.5380283477469096,0.489676296710968,0.3837750256061554,0.6424997448921204
llava_1_5_7b,log1p,visual,0,11,3487,0.7295299607513626,0.6941931247711182,0.5411352515220642,0.8871276080608368
llava_1_5_7b,log1p,visual,0,12,3487,1.2490850071109465,1.2580217123031616,1.1001371145248413,1.4178258776664734
llava_1_5_7b,log1p,visual,0,13,3487,0.8375411423338256,0.835490882396698,0.6733792424201965,1.0002338886260986
llava_1_5_7b,log1p,visual,0,14,3487,1.04791945245962,1.087397575378418,0.9157170653343201,1.227546751499176
llava_1_5_7b,log1p,visual,0,15,3487,1.288946088586149,1.3209879398345947,1.0770018696784973,1.536498486995697
llava_1_5_7b,log1p,visual,0,16,3487,1.0591304100000793,1.0871655941009521,0.9182550013065338,1.2322081923484802
llava_1_5_7b,log1p,visual,0,17,3487,0.9933120965795255,0.9884215593338013,0.8324574530124664,1.1459084749221802
llava_1_5_7b,log1p,visual,0,18,3487,1.3215164725482036,1.3641941547393799,1.1852346658706665,1.529355764389038
llava_1_5_7b,log1p,visual,0,19,3487,1.1663741722044885,1.2035919427871704,1.052285611629486,1.338251531124115
llava_1_5_7b,log1p,visual,0,20,3487,1.4061932150036276,1.500392198562622,1.316771924495697,1.6205649971961975
llava_1_5_7b,log1p,visual,0,21,3487,1.7006995766534483,1.8138097524642944,1.6491685509681702,1.9280030727386475
llava_1_5_7b,log1p,visual,0,22,3487,1.464588975244858,1.5901517868041992,1.3660761713981628,1.7320627570152283
llava_1_5_7b,log1p,visual,0,23,3487,1.477468448431197,1.584605097770691,1.43513822555542,1.6915480494499207
llava_1_5_7b,log1p,visual,0,24,3487,0.9905731871613022,1.0518020391464233,0.9126432836055756,1.1599888801574707
llava_1_5_7b,log1p,visual,0,25,3487,1.530067494407762,1.6348633766174316,1.4351068139076233,1.769702434539795
llava_1_5_7b,log1p,visual,0,26,3487,1.0927278424872517,1.1532142162322998,0.9713616371154785,1.2914674282073975
llava_1_5_7b,log1p,visual,0,27,3487,1.346528415526775,1.435624361038208,1.2564191818237305,1.5516157150268555
llava_1_5_7b,log1p,visual,0,28,3487,0.25068826902287034,0.23062269389629364,0.19250231236219406,0.2804597318172455
llava_1_5_7b,log1p,visual,0,29,3487,0.8563126998894496,0.8801712393760681,0.732372373342514,1.0160624980926514
llava_1_5_7b,log1p,visual,0,30,3487,1.074081741091786,1.101290225982666,0.9558866322040558,1.2397704124450684
llava_1_5_7b,log1p,visual,0,31,3487,0.6032211448380829,0.5950875282287598,0.5140666961669922,0.6861254870891571
llava_1_5_7b,log1p,visual,0,32,3487,2.2700743511819144,2.2512576580047607,2.162038207054138,2.351117730140686
llava_1_5_7b,log1p,visual,1,1,11976,0.42534246339239357,0.43606749176979065,0.3170873820781708,0.520297110080719
llava_1_5_7b,log1p,visual,1,2,11976,0.3916663555870095,0.3917462229728699,0.36596735566854477,0.4177449122071266
llava_1_5_7b,log1p,visual,1,3,11976,0.24943529942639683,0.2446194887161255,0.21301330998539925,0.28016676753759384
llava_1_5_7b,log1p,visual,1,4,11976,0.27145177829804107,0.24452663213014603,0.19161057472229004,0.33220765739679337
llava_1_5_7b,log1p,visual,1,5,11976,0.32469012892233307,0.2947187125682831,0.22131406515836716,0.3938315361738205
llava_1_5_7b,log1p,visual,1,6,11976,0.4265514282328024,0.383721724152565,0.25460757315158844,0.5382629036903381
llava_1_5_7b,log1p,visual,1,7,11976,0.6732101619390444,0.6400146186351776,0.3293400779366493,0.9654245525598526
llava_1_5_7b,log1p,visual,1,8,11976,0.6678742538470683,0.6515103280544281,0.36109708994627,0.9433106034994125
llava_1_5_7b,log1p,visual,1,9,11976,0.7327032792086432,0.7111394107341766,0.42970290780067444,0.9608975201845169
llava_1_5_7b,log1p,visual,1,10,11976,0.8461755517653687,0.8852096498012543,0.5713757127523422,1.1085216104984283
llava_1_5_7b,log1p,visual,1,11,11976,1.0789074830271668,1.152491271495819,0.829979196190834,1.3554236590862274
llava_1_5_7b,log1p,visual,1,12,11976,1.4042674678856222,1.4073949456214905,1.2148506045341492,1.615979015827179
llava_1_5_7b,log1p,visual,1,13,11976,1.0924557126540897,1.111262023448944,0.8756681978702545,1.3505443930625916
llava_1_5_7b,log1p,visual,1,14,11976,1.101809092610079,1.13458651304245,0.9146309792995453,1.3143481314182281
llava_1_5_7b,log1p,visual,1,15,11976,1.5030041990270397,1.5813122987747192,1.2821448147296906,1.8023028075695038
llava_1_5_7b,log1p,visual,1,16,11976,1.2359597725892015,1.2995907068252563,1.0680058300495148,1.4632855951786041
llava_1_5_7b,log1p,visual,1,17,11976,1.3033432863757224,1.361877202987671,0.9804652780294418,1.6572444140911102
llava_1_5_7b,log1p,visual,1,18,11976,1.442449434130946,1.503980815410614,1.2819113731384277,1.6797312498092651
llava_1_5_7b,log1p,visual,1,19,11976,1.3336612400502394,1.3966018557548523,1.1209837794303894,1.6247487664222717
llava_1_5_7b,log1p,visual,1,20,11976,1.448785192037652,1.5566357374191284,1.2847092151641846,1.7090840339660645
llava_1_5_7b,log1p,visual,1,21,11976,1.6929586511789638,1.804559051990509,1.5335604548454285,1.969149887561798
llava_1_5_7b,log1p,visual,1,22,11976,1.339689695379593,1.4306413531303406,1.0950097143650055,1.6476297676563263
llava_1_5_7b,log1p,visual,1,23,11976,1.3708669792166455,1.4644332528114319,1.16883984208107,1.6458375751972198
llava_1_5_7b,log1p,visual,1,24,11976,0.8963985893901489,0.9416135847568512,0.6991307586431503,1.1166122555732727
llava_1_5_7b,log1p,visual,1,25,11976,1.4265550491819998,1.4879019260406494,1.2048045098781586,1.7028273344039917
llava_1_5_7b,log1p,visual,1,26,11976,1.0349071132524328,1.0698279738426208,0.8279549479484558,1.2487959563732147
llava_1_5_7b,log1p,visual,1,27,11976,1.2772920087599504,1.3521668910980225,1.0479015707969666,1.5357569456100464
llava_1_5_7b,log1p,visual,1,28,11976,0.3082613292838893,0.271979495882988,0.20897391065955162,0.3640005812048912
llava_1_5_7b,log1p,visual,1,29,11976,0.8669964522322418,0.8586710095405579,0.6540756523609161,1.045528084039688
llava_1_5_7b,log1p,visual,1,30,11976,1.0875528055649442,1.104494571685791,0.9111911356449127,1.2817064821720123
llava_1_5_7b,log1p,visual,1,31,11976,0.688430910438558,0.6719655394554138,0.5399087369441986,0.8186568766832352
llava_1_5_7b,log1p,visual,1,32,11976,2.4807232212506696,2.4504934549331665,2.3279579877853394,2.587940990924835
llava_1_5_7b,log1p,visual_prompt_sum,0,1,3487,0.3295681782051865,0.29573267698287964,0.2611021101474762,0.36965760588645935
llava_1_5_7b,log1p,visual_prompt_sum,0,2,3487,0.6623699139704292,0.6497461199760437,0.602835088968277,0.7098799347877502
llava_1_5_7b,log1p,visual_prompt_sum,0,3,3487,0.48648627841236736,0.48400694131851196,0.46447210013866425,0.5055339634418488
llava_1_5_7b,log1p,visual_prompt_sum,0,4,3487,0.5690971814717746,0.5585161447525024,0.534986287355423,0.5927861034870148
llava_1_5_7b,log1p,visual_prompt_sum,0,5,3487,0.7594894753474714,0.749144434928894,0.7142020463943481,0.7915598154067993
llava_1_5_7b,log1p,visual_prompt_sum,0,6,3487,0.863687823982474,0.8447543978691101,0.8045548796653748,0.8901041746139526
llava_1_5_7b,log1p,visual_prompt_sum,0,7,3487,1.117112867976452,1.0806480646133423,1.0187023878097534,1.1815451979637146
llava_1_5_7b,log1p,visual_prompt_sum,0,8,3487,1.0537225801485945,1.0329896211624146,0.9808790981769562,1.0900657773017883
llava_1_5_7b,log1p,visual_prompt_sum,0,9,3487,1.2508056079004637,1.2338380813598633,1.1483893394470215,1.3263318538665771
llava_1_5_7b,log1p,visual_prompt_sum,0,10,3487,1.1950970122012157,1.1729249954223633,1.0864423513412476,1.2700748443603516
llava_1_5_7b,log1p,visual_prompt_sum,0,11,3487,1.3237290027697448,1.3089957237243652,1.2024236917495728,1.430183231830597
llava_1_5_7b,log1p,visual_prompt_sum,0,12,3487,1.6212393813773216,1.6252964735031128,1.5068067908287048,1.7404477000236511
llava_1_5_7b,log1p,visual_prompt_sum,0,13,3487,1.293220333069144,1.29021418094635,1.1791146993637085,1.4037777781486511
llava_1_5_7b,log1p,visual_prompt_sum,0,14,3487,1.5253065619729875,1.5435609817504883,1.431436538696289,1.6444649696350098
llava_1_5_7b,log1p,visual_prompt_sum,0,15,3487,1.6090695822960264,1.6262149810791016,1.4419116377830505,1.7953484654426575
llava_1_5_7b,log1p,visual_prompt_sum,0,16,3487,1.5499601643441705,1.5699238777160645,1.460375428199768,1.6652499437332153
llava_1_5_7b,log1p,visual_prompt_sum,0,17,3487,1.4385063661898587,1.4304207563400269,1.3342133164405823,1.52889084815979
llava_1_5_7b,log1p,visual_prompt_sum,0,18,3487,1.6074252233896347,1.6327959299087524,1.4970498085021973,1.7535526752471924
llava_1_5_7b,log1p,visual_prompt_sum,0,19,3487,1.477917975739418,1.4936403036117554,1.3851245641708374,1.5922386050224304
llava_1_5_7b,log1p,visual_prompt_sum,0,20,3487,1.5849559453246858,1.6480650901794434,1.4940940737724304,1.755574643611908
llava_1_5_7b,log1p,visual_prompt_sum,0,21,3487,1.866723858270872,1.945952296257019,1.8072347044944763,2.0450178384780884
llava_1_5_7b,log1p,visual_prompt_sum,0,22,3487,1.6250699650841318,1.7196627855300903,1.537122130393982,1.8441268801689148
llava_1_5_7b,log1p,visual_prompt_sum,0,23,3487,1.6205093152276213,1.7003979682922363,1.5705525279045105,1.7983235716819763
llava_1_5_7b,log1p,visual_prompt_sum,0,24,3487,1.1490815792874822,1.1927920579910278,1.0777149200439453,1.2879583835601807
llava_1_5_7b,log1p,visual_prompt_sum,0,25,3487,1.644531772527785,1.7252287864685059,1.5486255884170532,1.8490421772003174
llava_1_5_7b,log1p,visual_prompt_sum,0,26,3487,1.3533903002602206,1.3896214962005615,1.2505866885185242,1.499098002910614
llava_1_5_7b,log1p,visual_prompt_sum,0,27,3487,1.4678056912108346,1.535855770111084,1.376809298992157,1.6443899273872375
llava_1_5_7b,log1p,visual_prompt_sum,0,28,3487,0.6636181108446289,0.651512861251831,0.6167056262493134,0.688314288854599
llava_1_5_7b,log1p,visual_prompt_sum,0,29,3487,1.289235023977697,1.304341197013855,1.1901190280914307,1.4063662886619568
llava_1_5_7b,log1p,visual_prompt_sum,0,30,3487,1.316984057922161,1.325247883796692,1.2180946469306946,1.4392417073249817
llava_1_5_7b,log1p,visual_prompt_sum,0,31,3487,1.2957794968501388,1.2853620052337646,1.2326210141181946,1.346408188343048
llava_1_5_7b,log1p,visual_prompt_sum,0,32,3487,2.5852213225872016,2.555265426635742,2.4575259685516357,2.679389238357544
llava_1_5_7b,log1p,visual_prompt_sum,1,1,11976,0.49543102586277343,0.5028098225593567,0.3538805767893791,0.61098912358284
llava_1_5_7b,log1p,visual_prompt_sum,1,2,11976,0.7208486108896967,0.7196937501430511,0.6602208465337753,0.7735079824924469
llava_1_5_7b,log1p,visual_prompt_sum,1,3,11976,0.5176617325213286,0.5151590704917908,0.48740334808826447,0.5448819994926453
llava_1_5_7b,log1p,visual_prompt_sum,1,4,11976,0.6365385438025037,0.618148684501648,0.5598070025444031,0.7057663053274155
llava_1_5_7b,log1p,visual_prompt_sum,1,5,11976,0.8553792341159994,0.8268851935863495,0.7602989226579666,0.9539656043052673
llava_1_5_7b,log1p,visual_prompt_sum,1,6,11976,1.006447738973435,0.9839752316474915,0.864141583442688,1.1460820436477661
llava_1_5_7b,log1p,visual_prompt_sum,1,7,11976,1.3444074571142615,1.3177269101142883,1.1146564781665802,1.580192893743515
llava_1_5_7b,log1p,visual_prompt_sum,1,8,11976,1.248991063826468,1.2253817319869995,1.0466424226760864,1.4575208723545074
llava_1_5_7b,log1p,visual_prompt_sum,1,9,11976,1.4541809899693898,1.4558933973312378,1.2732709348201752,1.6364891529083252
llava_1_5_7b,log1p,visual_prompt_sum,1,10,11976,1.420139717165836,1.4299368262290955,1.2187283337116241,1.6152227222919464
llava_1_5_7b,log1p,visual_prompt_sum,1,11,11976,1.5662539028422626,1.6047691702842712,1.3784251511096954,1.7820286750793457
llava_1_5_7b,log1p,visual_prompt_sum,1,12,11976,1.7839966190402796,1.8063960075378418,1.63495934009552,1.9515745341777802
llava_1_5_7b,log1p,visual_prompt_sum,1,13,11976,1.5129253039150217,1.5265092253684998,1.336051493883133,1.7156240940093994
llava_1_5_7b,log1p,visual_prompt_sum,1,14,11976,1.5985932873938986,1.6115721464157104,1.46424800157547,1.7528027296066284
llava_1_5_7b,log1p,visual_prompt_sum,1,15,11976,1.8166365202220185,1.8641402125358582,1.6139422357082367,2.076789140701294
llava_1_5_7b,log1p,visual_prompt_sum,1,16,11976,1.6695676972677729,1.6961716413497925,1.5348272323608398,1.8463214635849
llava_1_5_7b,log1p,visual_prompt_sum,1,17,11976,1.6794005802962568,1.691491961479187,1.427210658788681,1.9525090456008911
llava_1_5_7b,log1p,visual_prompt_sum,1,18,11976,1.7262496765486464,1.7691393494606018,1.586914300918579,1.9197556674480438
llava_1_5_7b,log1p,visual_prompt_sum,1,19,11976,1.6613802461820837,1.6845207214355469,1.4518672823905945,1.9037166833877563
llava_1_5_7b,log1p,visual_prompt_sum,1,20,11976,1.668048309952359,1.7394832968711853,1.51144677400589,1.895003080368042
llava_1_5_7b,log1p,visual_prompt_sum,1,21,11976,1.8971619022215058,1.9808027744293213,1.7470283806324005,2.1252481937408447
llava_1_5_7b,log1p,visual_prompt_sum,1,22,11976,1.5372767351796688,1.6090013980865479,1.34669691324234,1.7818622291088104
llava_1_5_7b,log1p,visual_prompt_sum,1,23,11976,1.5492853568661547,1.62247234582901,1.3801908493041992,1.7753834128379822
llava_1_5_7b,log1p,visual_prompt_sum,1,24,11976,1.085650677833166,1.1231889128684998,0.9242856502532959,1.2621499598026276
