model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,offdiag_ratio,21,95,95,-0.008027851173566605,-0.0019293890705824879,0.4842105263157895
qwen2_5_vl_7b,all,offdiag_ratio,22,95,95,0.00026474700337737934,0.001736643888428424,0.5157894736842106
qwen2_5_vl_7b,all,offdiag_ratio,23,95,95,-0.00580775951493704,-0.005249571988200419,0.35789473684210527
qwen2_5_vl_7b,all,offdiag_ratio,24,95,95,0.006121971905884899,0.007414890335147306,0.7578947368421053
qwen2_5_vl_7b,all,offdiag_ratio,25,95,95,0.0008831364336796883,0.001208144034780534,0.7052631578947368
qwen2_5_vl_7b,all,offdiag_ratio,26,95,95,0.0007206545077117885,0.00016025631050653466,0.5578947368421052
qwen2_5_vl_7b,all,offdiag_ratio,27,95,95,0.006058566695689738,0.0022983700624963355,0.6526315789473685
qwen2_5_vl_7b,all,offdiag_ratio,28,95,95,0.0005581158583272666,-0.00021921192082774432,0.49473684210526314
qwen2_5_vl_7b,all,sigma_B_cv,1,95,95,-0.01903731834414786,-0.010741546729104323,0.43157894736842106
qwen2_5_vl_7b,all,sigma_B_cv,2,95,95,-0.12038141986326484,-0.07614109931064927,0.3894736842105263
qwen2_5_vl_7b,all,sigma_B_cv,3,95,95,-0.034427645826251234,-0.02982195451266989,0.3894736842105263
qwen2_5_vl_7b,all,sigma_B_cv,4,95,95,-0.02866286520111279,-0.03627096076294123,0.37894736842105264
qwen2_5_vl_7b,all,sigma_B_cv,5,95,95,-0.003690539696019938,-0.0030059430254751884,0.47368421052631576
qwen2_5_vl_7b,all,sigma_B_cv,6,95,95,-0.01126988591525062,-0.01269491364089037,0.42105263157894735
qwen2_5_vl_7b,all,sigma_B_cv,7,95,95,0.006599918309232445,0.001084967163887729,0.5052631578947369
qwen2_5_vl_7b,all,sigma_B_cv,8,95,95,0.0032959668433251233,0.003969733073111548,0.5263157894736842
qwen2_5_vl_7b,all,sigma_B_cv,9,95,95,0.0026779522972093343,0.007382395951583187,0.5578947368421052
qwen2_5_vl_7b,all,sigma_B_cv,10,95,95,0.014406711793945773,0.007563571967744875,0.6631578947368421
qwen2_5_vl_7b,all,sigma_B_cv,11,95,95,0.002461201244281933,0.0008151094995961228,0.5157894736842106
qwen2_5_vl_7b,all,sigma_B_cv,12,95,95,-0.007309337405163724,-0.004687413573796595,0.42105263157894735
