model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,all,cos_mean,HALL,14,357,357,0,-0.362916735991047,-0.39527658653947023,-0.3669619393463318,-0.3367184248681252
qwen3_vl_8b,all,cos_mean,HALL,15,357,357,0,-0.4335468180760529,-0.4574362617272597,-0.438140157610178,-0.41586079974969226
qwen3_vl_8b,all,cos_mean,HALL,16,357,357,0,-0.33285690806006846,-0.38018495485186576,-0.3366203510016203,-0.2912720991950482
qwen3_vl_8b,all,cos_mean,HALL,17,357,357,0,-0.48877014764173976,-0.5098666723285402,-0.4923572035506368,-0.46759412735700606
qwen3_vl_8b,all,cos_mean,HALL,18,357,357,0,-0.35188899739333657,-0.37328954166217815,-0.3543998245149851,-0.33328101453681785
qwen3_vl_8b,all,cos_mean,HALL,19,357,357,0,-0.3541796243705995,-0.37555241771042347,-0.35397919702988406,-0.3335380761669232
qwen3_vl_8b,all,cos_mean,HALL,20,357,357,0,-0.35701044606663623,-0.37540469363331797,-0.3591840297480424,-0.3402722997715076
qwen3_vl_8b,all,cos_mean,HALL,21,357,357,0,-0.32107592566670407,-0.3396355511248112,-0.3218399261124432,-0.3030199257227091
qwen3_vl_8b,all,cos_mean,HALL,22,357,357,0,-0.2899510121912959,-0.309496593773365,-0.29209177792072294,-0.2718535996352633
qwen3_vl_8b,all,cos_mean,HALL,23,357,357,0,-0.24742402554453327,-0.26973944772034886,-0.24837397714455922,-0.2298556128024267
qwen3_vl_8b,all,cos_mean,HALL,24,357,357,0,-0.20522113741660797,-0.2304949606901833,-0.20593158951650062,-0.18183946611437327
qwen3_vl_8b,all,cos_mean,HALL,25,357,357,0,-0.12708442265917957,-0.14094518261784184,-0.12903230562854637,-0.11401403733515718
qwen3_vl_8b,all,cos_mean,HALL,26,357,357,0,-0.06138604377294453,-0.08155253038510636,-0.06295566408158405,-0.04496493805826713
qwen3_vl_8b,all,cos_mean,HALL,27,357,357,0,-0.09026148569122838,-0.10062299540266395,-0.09219546226252402,-0.08150980868734993
qwen3_vl_8b,all,cos_mean,HALL,28,357,357,0,0.025990438152060272,0.00527804910360525,0.021811035184849364,0.043951493005733935
qwen3_vl_8b,all,cos_mean,HALL,29,357,357,0,-0.004611233806169287,-0.019853176448959856,-0.0051368271174775755,0.009792784156616108
qwen3_vl_8b,all,cos_mean,HALL,30,357,357,0,-0.027169954540253633,-0.03352914708879932,-0.026579801235341923,-0.018786825145604476
qwen3_vl_8b,all,cos_mean,HALL,31,357,357,0,-0.0022435301984662717,-0.010749177444267843,-0.0037842497880214627,0.004968986673654096
qwen3_vl_8b,all,cos_mean,HALL,32,357,357,0,-0.017249245277730068,-0.022484825625627612,-0.018545702367361326,-0.012205898531440955
qwen3_vl_8b,all,cos_mean,HALL,33,357,357,0,-0.032299782664691516,-0.03958444468444213,-0.033113912351333194,-0.025001521201920694
qwen3_vl_8b,all,cos_mean,HALL,34,357,357,0,-0.052265351684942334,-0.06135056307830382,-0.05428262010682374,-0.04520815594625674
qwen3_vl_8b,all,cos_mean,HALL,35,357,357,0,0.04891978405658739,0.019999381121839785,0.051655357372753015,0.07610240616164186
qwen3_vl_8b,all,cos_mean,HALL,36,357,357,0,-0.251964831706863,-0.31019569357701887,-0.2592137995449146,-0.2011501953636153
qwen3_vl_8b,all,parallel_gain_mean,REAL,1,1560,1560,0,-0.09926408577103543,-0.20354777242349753,-0.06653180527614802,0.019979941038561017
qwen3_vl_8b,all,parallel_gain_mean,REAL,2,1560,1560,0,-0.04803541865972441,-0.056699808864367825,-0.04621353968910334,-0.03612416294236352
qwen3_vl_8b,all,parallel_gain_mean,REAL,3,1560,1560,0,-0.060523294657008536,-0.07413280419147318,-0.06013636351795308,-0.04727824747523202
qwen3_vl_8b,all,parallel_gain_mean,REAL,4,1560,1560,0,-0.06276776557490235,-0.07739516053733494,-0.06414955330088896,-0.04750507794118862
qwen3_vl_8b,all,parallel_gain_mean,REAL,5,1560,1560,0,-0.11734431932876571,-0.13020033931561537,-0.11806815924006227,-0.10524444963808853
qwen3_vl_8b,all,parallel_gain_mean,REAL,6,1560,1560,0,-0.15605378916553073,-0.18440024359519014,-0.1582624596893136,-0.13222935391761845
qwen3_vl_8b,all,parallel_gain_mean,REAL,7,1560,1560,0,-0.20495015969447125,-0.22561655764012872,-0.2056392146480917,-0.1831179122098826
qwen3_vl_8b,all,parallel_gain_mean,REAL,8,1560,1560,0,-0.20887994196289675,-0.23117570566705206,-0.21289204656664368,-0.18986833377593457
qwen3_vl_8b,all,parallel_gain_mean,REAL,9,1560,1560,0,-0.2632077954010101,-0.28853731739407673,-0.2637054094048885,-0.23912612656302756
qwen3_vl_8b,all,parallel_gain_mean,REAL,10,1560,1560,0,-0.38969152944943963,-0.4414586498946697,-0.390432783066583,-0.3321699191004283
qwen3_vl_8b,all,parallel_gain_mean,REAL,11,1560,1560,0,-0.44650157366906923,-0.47607222916831526,-0.4461570501256279,-0.42119033847335063
qwen3_vl_8b,all,parallel_gain_mean,REAL,12,1560,1560,0,-0.37302150925590355,-0.40155499611245243,-0.37721929370680435,-0.3481493427036503
qwen3_vl_8b,all,parallel_gain_mean,REAL,13,1560,1560,0,-0.26279874758552974,-0.29779734845838135,-0.26663491042097276,-0.23032935332007662
qwen3_vl_8b,all,parallel_gain_mean,REAL,14,1560,1560,0,-0.24482805672840066,-0.2712274450297796,-0.24867659685277688,-0.21990624392233477
