model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,18,122,122,0,90.31961620162177,77.84936647545626,87.68426285149629,99.83388233523057
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,19,122,122,0,102.75674594382558,92.53940461041061,98.43779446737008,109.08924691584652
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,20,122,122,0,157.25199982685646,143.34383011238725,155.41305126329922,167.85714235902898
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,21,122,122,0,164.17673649552734,139.04798685453622,162.87283286815452,183.9559579750586
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,22,122,122,0,262.4077826745271,231.48014003276288,259.6358441838238,291.8694917495281
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,23,122,122,0,210.71092677909763,178.08112490294914,204.61928787777805,234.99162329284354
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,24,122,122,0,267.27237652477254,236.352881316533,257.38905673465797,291.60879169434867
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,25,122,122,0,201.26652565803772,173.89270071596482,188.64679264889764,225.8584366894484
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,26,122,122,0,344.31699760494695,318.8493765004278,340.5901904914915,372.5844349076127
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,27,122,122,0,441.91832506762995,405.713860129468,442.3377009695258,469.63303918345594
qwen2_5_vl_7b,all,b1_attention_total_norm,HALL,28,122,122,0,2347.7888840092464,2042.5515668169323,2310.7824764853835,2546.5782232566667
