model,signal,pair_type,support,layer,n_images,mean,std,median,q25,q75
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,14,1966,0.1351966998319114,0.043979486619220284,0.13341447710990906,0.10570220462977886,0.16136635094881058
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,15,1966,0.23549908812850381,0.0752162824638668,0.23167745023965836,0.18651478737592697,0.2819644808769226
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,16,1966,0.1806301067176816,0.06291515658991338,0.17663326114416122,0.1344636119902134,0.2208215706050396
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,17,1966,0.123474352716185,0.046435697506908735,0.1176154613494873,0.09147276543080807,0.1515234149992466
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,18,1966,0.21690585103221352,0.06743580412927723,0.2131762132048607,0.17060912773013115,0.26166483014822006
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,19,1966,0.21133489397071142,0.05719375906429194,0.20925260335206985,0.17319686710834503,0.2484118789434433
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,20,1966,0.24949882854446997,0.07856466449257538,0.2457176297903061,0.19722311943769455,0.3019876629114151
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,21,1966,0.20775482611491944,0.06540993091786003,0.20498499274253845,0.16255078837275505,0.25096242874860764
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,22,1966,0.23729779334863912,0.07657083562429108,0.2329040989279747,0.18615449592471123,0.286686934530735
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,23,1966,0.24461130101881762,0.07504603836065435,0.24432334303855896,0.19438541308045387,0.2949719801545143
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,24,1966,0.1922801629278244,0.06316349472936868,0.18862472474575043,0.15161067247390747,0.23259568586945534
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,25,1966,0.2259382095717515,0.0738369993661992,0.22132225334644318,0.17680326849222183,0.2754042223095894
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,26,1966,0.1397935608494269,0.0478154696465785,0.13581376522779465,0.1076960600912571,0.16934159025549889
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,27,1966,0.18248192986922523,0.061980702790443015,0.17929434776306152,0.1408846341073513,0.22220926359295845
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,28,1966,0.04371446409816489,0.02219930696250851,0.03825291432440281,0.03009186452254653,0.04941928945481777
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,29,1966,0.11423960628839719,0.04303063276680889,0.10830019786953926,0.08474172092974186,0.1375122368335724
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,30,1966,0.10448067908394146,0.03875799586410547,0.10036035627126694,0.07917891256511211,0.12670140340924263
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,31,1966,0.04543894663972293,0.018603930116128955,0.041261401027441025,0.03304882533848286,0.05332912225276232
llava_1_5_7b,attention_distribution,HALL-REAL,all_visual_tokens,32,1966,0.021429590108597865,0.008525234124957027,0.019732278771698475,0.01573024597018957,0.025274206418544054
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,1,1966,0.002953544510820964,0.0013504506696941955,0.0027869106270372868,0.0019809160730801523,0.0037181911757215858
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,2,1966,0.0030252105165066295,0.0012576259722153478,0.002819023677147925,0.0021891127107664943,0.0036467999452725053
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,3,1966,0.0045413150527161125,0.0018506907530594808,0.004294138867408037,0.003268844564445317,0.0054810416186228395
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,4,1966,0.006549378150323451,0.004503157595657213,0.005519872531294823,0.004171133856289089,0.007727968972176313
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,5,1966,0.010023674908584876,0.005613423070537932,0.008676781319081783,0.006475949892774224,0.012000678107142448
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,6,1966,0.01472197531700932,0.00941129797257586,0.012394083198159933,0.008696947945281863,0.01811137981712818
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,7,1966,0.0498336403363499,0.03306428523497843,0.043031906709074974,0.02681224700063467,0.06441894732415676
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,8,1966,0.05094028024478045,0.0388964624949496,0.041308799758553505,0.026851671282202005,0.06207316741347313
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,9,1966,0.08101923538228385,0.055374312502728985,0.06748887151479721,0.043131436221301556,0.10461416281759739
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,10,1966,0.08356929509374687,0.043164214411806484,0.0750267542898655,0.053710672073066235,0.1052406057715416
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,11,1966,0.12449956238165588,0.055193613636120235,0.11637943610548973,0.0853701364248991,0.15532799810171127
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,12,1966,0.1883100489768392,0.06660478586655426,0.1846068799495697,0.14220749586820602,0.23005764931440353
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,13,1966,0.18093358466637605,0.07244796463304085,0.17507942020893097,0.13053377345204353,0.2262369506061077
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,14,1966,0.15038040357770727,0.05564743156730853,0.14605098217725754,0.11204007267951965,0.1823606863617897
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,15,1966,0.2673677281416869,0.08873741009946977,0.26365871727466583,0.20764901489019394,0.32309895008802414
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,16,1966,0.2114833475527328,0.07667770801464639,0.20715058594942093,0.1553928591310978,0.26141971349716187
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,17,1966,0.1360386194180913,0.05490306216845051,0.12850294262170792,0.09769347123801708,0.16860440000891685
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,18,1966,0.2510808790772907,0.08081277088772079,0.2477758750319481,0.19409819692373276,0.30612852424383163
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,19,1966,0.253429413652796,0.07014573933458321,0.2516050934791565,0.2062297835946083,0.3010932356119156
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,20,1966,0.2865396334871646,0.0929818400586427,0.2823241800069809,0.2243133708834648,0.35043733566999435
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,21,1966,0.2550868734936225,0.08107679672249807,0.25277094542980194,0.20017701387405396,0.31231730431318283
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,22,1966,0.27034932966434067,0.08979288804940783,0.2656567692756653,0.21027585864067078,0.3294602632522583
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,23,1966,0.2778147663769529,0.08888037672529356,0.2771058976650238,0.2182990461587906,0.33569081872701645
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,24,1966,0.2161601644723713,0.07609256359890411,0.212040513753891,0.1649026982486248,0.2651419937610626
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,25,1966,0.25701131668872185,0.08759075148835978,0.2544335275888443,0.19964274391531944,0.31333113461732864
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,26,1966,0.16078629368150632,0.059821067285571974,0.15655934810638428,0.12062402069568634,0.19723878800868988
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,27,1966,0.22003060838066435,0.077612163441574,0.2170153558254242,0.16864921152591705,0.26985563337802887
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,28,1966,0.042133898248255065,0.028582257989374946,0.03377899341285229,0.024567047599703074,0.04921477194875479
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,29,1966,0.1380241485672604,0.05521776827249413,0.13186774402856827,0.09877596981823444,0.16998513042926788
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,30,1966,0.12796529049872366,0.05165875115089168,0.12274295091629028,0.0931799877434969,0.15656626597046852
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,31,1966,0.051542513767192905,0.025308033726360337,0.04625694826245308,0.03427059389650822,0.06270432658493519
llava_1_5_7b,attention_distribution,HALL-REAL,union_top32,32,1966,0.02175521982870693,0.01142514449868866,0.01906175445765257,0.014042493654415011,0.026734832674264908
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,1,3156,0.002070924873557945,0.0006424940324697735,0.002044608350843191,0.0016432672855444252,0.002445721300318837
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,2,3156,0.0038591022943588434,0.0014173290713544282,0.003940072609111667,0.003094393527135253,0.004665105952881277
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,3,3156,0.007038758221042994,0.002888457754924439,0.006896487670019269,0.005221632891334593,0.00866443826816976
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,4,3156,0.01133088814212701,0.0071605815520709975,0.009852373506873846,0.006947349174879491,0.013681578449904919
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,5,3156,0.015102801062012504,0.008275339412389789,0.013505760580301285,0.009435336338356137,0.01882518921047449
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,6,3156,0.021058438388062393,0.011143477977589276,0.019011935219168663,0.013375772628933191,0.026477946434170008
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,7,3156,0.06337052506615416,0.034824092090270854,0.05634150467813015,0.038706522434949875,0.0823835376650095
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,8,3156,0.06555719646219169,0.037860859599302195,0.056873420253396034,0.041125805117189884,0.07984288781881332
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,9,3156,0.0884514491528825,0.04898297306932905,0.07782724499702454,0.05345718841999769,0.11336246877908707
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,10,3156,0.08447226542900983,0.04084093926981221,0.07827864214777946,0.0560784637928009,0.10548307187855244
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,11,3156,0.11266831289481075,0.048545826079880706,0.10864905640482903,0.0777855645865202,0.1407715193927288
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,12,3156,0.15842842260854856,0.061373914652860385,0.15646622329950333,0.11787489987909794,0.19758395850658417
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,13,3156,0.16070144114271043,0.06787399134462063,0.15780533105134964,0.11383362486958504,0.20315664634108543
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,14,3156,0.12212458964486232,0.04870445475196268,0.12052096799015999,0.08819332905113697,0.1520681530237198
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,15,3156,0.22812780654246723,0.08726788255424463,0.22689377516508102,0.17018769308924675,0.28186509758234024
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,16,3156,0.16837330030440265,0.06642171387147319,0.16492841392755508,0.1221910621970892,0.21111224219202995
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,17,3156,0.11848102267642703,0.048474779883353955,0.11421965807676315,0.08558806031942368,0.14635107666254044
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,18,3156,0.19688039253753845,0.07343987981497864,0.19828302413225174,0.14811692014336586,0.24448392167687416
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,19,3156,0.20220312249008093,0.06643166510327983,0.20654674619436264,0.15960298478603363,0.24711349979043007
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,20,3156,0.23536536698577823,0.08982082830862335,0.23511087894439697,0.17517847940325737,0.2976720854640007
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,21,3156,0.1947664237656148,0.07045869462007935,0.19399777799844742,0.14832346513867378,0.24068253487348557
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,22,3156,0.21845732928260791,0.08204741776628982,0.2190263345837593,0.16232598945498466,0.27216946333646774
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,23,3156,0.21600604848788652,0.07780135876838,0.22018124163150787,0.16629396751523018,0.268875852227211
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,24,3156,0.1705352421782094,0.06665550274665208,0.17129071801900864,0.12421292625367641,0.21384729072451591
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,25,3156,0.2055013656847271,0.07802466217366125,0.2084014043211937,0.15480896085500717,0.2557006925344467
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,26,3156,0.12539981797804373,0.05023917744487039,0.12452787533402443,0.09013489075005054,0.15654780343174934
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,27,3156,0.16365782027067888,0.06570965243283751,0.16372375190258026,0.11975415423512459,0.20389729738235474
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,28,3156,0.041984089101335394,0.02081000034569528,0.03754494711756706,0.029061078559607267,0.04926932416856289
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,29,3156,0.10724312163070812,0.0448890852961623,0.10327946022152901,0.0773793701082468,0.1323331482708454
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,30,3156,0.09891830492928194,0.04284511611657256,0.09590505436062813,0.07033722847700119,0.12236722558736801
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,31,3156,0.0472269499747033,0.02118963135204415,0.04340672120451927,0.0335541358217597,0.05644516088068485
llava_1_5_7b,attention_distribution,REAL-REAL,all_visual_tokens,32,3156,0.022351382944820843,0.010038301638658967,0.02072408515959978,0.01574113219976425,0.02705142879858613
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,1,3156,0.0020779722898069276,0.0012571568615511234,0.0019308862392790616,0.0010957992635667324,0.002795840671751648
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,2,3156,0.002644988079756828,0.0014360834904178262,0.0024549294030293822,0.001708163763396442,0.0033624875359237194
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,3,3156,0.003795293196181118,0.0019220087831528778,0.003592152614146471,0.002503417548723519,0.004766011377796531
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,4,3156,0.00662010517914181,0.005789428452880274,0.005294795148074627,0.0035519375232979655,0.007627942715771496
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,5,3156,0.009517337353433086,0.005800119720245737,0.00834414642304182,0.005701905116438866,0.011848776834085584
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,6,3156,0.014519045909836296,0.009245172848751683,0.012643151916563511,0.008241318399086595,0.018253785092383623
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,7,3156,0.0608959292418029,0.040610131370404624,0.051957592368125916,0.030973133631050587,0.08211974240839481
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,8,3156,0.061409129212428644,0.047236282231651196,0.04811185039579868,0.031592871993780136,0.07479165866971016
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,9,3156,0.09793894914160654,0.06503652158378229,0.0805339403450489,0.05081344675272703,0.12963972240686417
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,10,3156,0.08810786328765981,0.04948635401242544,0.07898490130901337,0.05328759364783764,0.11281878128647804
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,11,3156,0.13458427215698535,0.06456157891204811,0.12626644223928452,0.08780971728265285,0.17324764654040337
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,12,3156,0.1899069879909019,0.07718835631841195,0.18738435208797455,0.13738719001412392,0.23937856405973434
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,13,3156,0.18079171622870194,0.08117404243840605,0.17667613178491592,0.12225854955613613,0.23373658955097198
llava_1_5_7b,attention_distribution,REAL-REAL,union_top32,14,3156,0.13521751097042858,0.05977424591136085,0.1318284347653389,0.09150438569486141,0.1725466549396515
