model,signal,label,support,layer_left,layer_right,n_images,mean,std,se
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,13,3915,0.16358433022505176,0.03270352987097788,0.0005226714134054978
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,14,3915,0.22351949380313452,0.045148755096475694,0.0007215723725503767
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,15,3915,0.24566494466815414,0.04283652626086105,0.0006846180768399266
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,16,3915,0.24729037340421178,0.04577825809483547,0.0007316331587466609
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,17,3915,0.22891839656070123,0.039222134175312166,0.0006268524647665962
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,18,3915,0.30374518139228357,0.048276743962272384,0.0007715642348371901
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,19,3915,0.27214399942721446,0.04844821619745606,0.0007743047229703316
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,20,3915,0.29856257625542687,0.05118804879143991,0.0008180930290046236
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,21,3915,0.3357566352738579,0.051483141213502275,0.0008228092285688016
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,22,3915,0.3546898905497097,0.05498833585141766,0.0008788296350169274
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,23,3915,0.3033806034659974,0.04640371583815289,0.0007416292932316799
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,24,3915,0.3546964345040754,0.05511164692179576,0.0008808004061140334
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,25,3915,0.3336878130833308,0.05252575735042775,0.0008394724344085424
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,26,3915,0.3596154872256677,0.04771693957881294,0.0007626173795745417
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,27,3915,0.33229419868796267,0.05041455116835738,0.000805730904869482
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,28,3915,0.34505110701229685,0.04518300762127473,0.0007221198001711885
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,29,3915,0.36801176791294626,0.04826130486495836,0.0007713174854848522
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,30,3915,0.3370332360572133,0.048094479162024195,0.000768651258741471
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,31,3915,0.3417063232278154,0.04686896192695411,0.0007490649074230063
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,32,3915,0.3676611907142637,0.04672824683237954,0.0007468159832958879
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,33,3915,0.3769497789223684,0.051129311456373824,0.0008171542824515823
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,34,3915,0.3523902500840439,0.04849280630642035,0.0007750173669989186
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,35,3915,0.34912073579860675,0.045337481833992624,0.0007245886240386577
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,36,3915,0.23141227702147507,0.03970543070034412,0.0006345765630162041
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,1,3915,0.16325785568124337,0.04080569163438565,0.0006521610543472355
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,2,3915,0.1208703278600789,0.03344493945285238,0.0005345207029347793
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,3,3915,0.08258717752622005,0.030229037299298555,0.00048312380080821685
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,4,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,5,3915,0.07340212204418649,0.03338786479872702,0.0005336085295315099
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,6,3915,0.07910169206968821,0.023717692397509368,0.0003790587700174879
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,7,3915,0.10601702505962907,0.028375238605939122,0.00045349618608130337
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,8,3915,0.1004543627615861,0.02563086462627364,0.0004096352991212702
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,9,3915,0.13152790866972996,0.03539653416972743,0.0005657113044719241
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,10,3915,0.143700061293169,0.041678615724146745,0.0006661122232146681
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,11,3915,0.13423185460412182,0.03568269180934416,0.0005702847073597875
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,12,3915,0.1452240115914156,0.03621017434759507,0.0005787149913353099
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,13,3915,0.14616245612368883,0.032604745571433454,0.0005210926318590147
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,14,3915,0.21314539935435067,0.04759481542089568,0.0007606655778430038
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,15,3915,0.23194520655795836,0.044829042954001516,0.0007164626979051888
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,16,3915,0.23091188314279226,0.04778008647546792,0.0007636266002261667
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,17,3915,0.22195622429803566,0.04052865003123892,0.000647733344957451
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,18,3915,0.29164493130769764,0.05098919284850509,0.0008149148914406396
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,19,3915,0.2618286671499944,0.04961105252215703,0.0007928893010812735
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,20,3915,0.28198621491134396,0.05478521282534664,0.0008755833004606703
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,21,3915,0.31920995144018877,0.05505823467413884,0.0008799467656939887
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,22,3915,0.3407819920344371,0.057044204858572554,0.0009116867597366596
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,23,3915,0.29150633186216096,0.04809521659993994,0.0007686630445553952
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,24,3915,0.34427978285275507,0.05550252326238224,0.0008870474348050374
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,25,3915,0.32194996824818706,0.0533071554429698,0.0008519608247160289
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,26,3915,0.35042184832985224,0.05009629724173266,0.0008006445355904761
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,27,3915,0.31490849573188967,0.050810042661574156,0.0008120516934377186
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,28,3915,0.3298041129097019,0.0458198701646378,0.0007322982074256298
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,29,3915,0.35406598555706775,0.048053173881672705,0.0007679911132052676
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,30,3915,0.3203473019036601,0.048423508332199286,0.0007739098391487092
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,31,3915,0.3257920879970565,0.048815994451097626,0.0007801825954938487
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,32,3915,0.3511155470615755,0.04715195265387461,0.0007535876963636415
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,33,3915,0.3599775769434974,0.051861329133293624,0.0008288534695223033
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,34,3915,0.33572707713639904,0.04932250769107959,0.0007882777458367758
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,35,3915,0.3308210680615704,0.04703912476155225,0.000751784468571891
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,36,3915,0.2233601356279652,0.037295618130922366,0.0005960626733330063
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,1,3915,0.15070919395634955,0.029373804408913223,0.00046945537463611556
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,2,3915,0.11360365389007718,0.027660923747552395,0.00044207992740456455
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,3,3915,0.06986095261204593,0.015425794785778895,0.0002465367498675191
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,4,3915,0.07340212267696249,0.03338786390195113,0.000533608515199139
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,5,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,6,3915,0.07210203757554788,0.023250423527229093,0.000371590827509957
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,7,3915,0.08272506706178721,0.023915029163343444,0.00038221262792586305
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,8,3915,0.0794109942489048,0.021912316837322202,0.00035020505913387583
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,9,3915,0.12456240921851014,0.038074243387633155,0.0006085067478730883
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,10,3915,0.15950606501688597,0.05019492570026304,0.0008022208264687225
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,11,3915,0.13276767998572206,0.03966085820905159,0.0006338642005551858
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,12,3915,0.16137013965182834,0.04141912906134152,0.0006619650788133342
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,13,3915,0.1520712782806059,0.034805134923560695,0.0005562594966364885
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,14,3915,0.22639249559220684,0.04942166030741202,0.0007898624138626977
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,15,3915,0.2449899835262262,0.04567753072155113,0.0007300233227818322
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,16,3915,0.2518858301913601,0.049356839408907414,0.0007888264391292889
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,17,3915,0.23301849575715655,0.0436722318919673,0.0006979744162052641
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,18,3915,0.30684091436984745,0.05112831767420936,0.0008171383997156646
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,19,3915,0.277957029893785,0.05260296638587448,0.0008407063977098688
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,20,3915,0.3060081540396387,0.0554083492513068,0.0008855423353962257
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,21,3915,0.33809194444924934,0.05666091561005558,0.0009055609887860663
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,22,3915,0.35450361431939087,0.06146359001745724,0.0009823178596971383
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,23,3915,0.30458567307293793,0.05295834157876474,0.0008463860431515077
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,24,3915,0.35385720928890646,0.06252040137560659,0.0009992079351246563
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,25,3915,0.330485781170856,0.05926882230571994,0.0009472408405950353
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,26,3915,0.35500793568552075,0.05294246652049552,0.0008461323262232067
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,27,3915,0.32691962738755714,0.0560828242467774,0.0008963218689994815
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,28,3915,0.3381214844350766,0.0511062534499073,0.000816785766854712
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,29,3915,0.36283087374911305,0.05333805007166589,0.0008524545860717886
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,30,3915,0.3318618527241289,0.054148666698832344,0.0008654099502151278
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,31,3915,0.33824769302650737,0.05280850561609097,0.0008439913483066809
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,32,3915,0.36135852920369627,0.05289862078063825,0.0008454315787836055
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,33,3915,0.37083652392124916,0.058270338678927815,0.000931282965389007
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,34,3915,0.3490488611228317,0.05561487807753652,0.0008888431018254258
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,35,3915,0.3464148262755929,0.0499343353512847,0.0007980560428335097
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,36,3915,0.2257119951710238,0.04258661043640353,0.0006806238946303317
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,1,3915,0.18558947484117205,0.037082663355234795,0.0005926592066723982
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,2,3915,0.1524667217414041,0.031347798520503796,0.0005010039657646464
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,3,3915,0.08052580447660553,0.02129926231703658,0.00034040715432431974
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,4,3915,0.07910169219909804,0.023717692088751626,0.0003790587650828877
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,5,3915,0.07210203668680684,0.023250424327908904,0.0003715908403065099
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,6,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,7,3915,0.07140624178085823,0.0219016172630759,0.00035003405736078847
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,8,3915,0.08204049970788137,0.022895650247233678,0.0003659208019064437
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,9,3915,0.09733488193854671,0.03357627835819179,0.0005366197757736963
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,10,3915,0.12199869205934943,0.0444501170390808,0.0007104066622323136
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,11,3915,0.11268124873077885,0.036104999370598835,0.0005770340732785011
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,12,3915,0.1260524329545017,0.037173296381809606,0.0005941077136772373
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,13,3915,0.1237695909551277,0.02938448154352262,0.0004696260177764564
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,14,3915,0.18428079360099284,0.048683466259860114,0.0007780645153568279
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,15,3915,0.20550440023647262,0.0452975913746199,0.0007239510903270373
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,16,3915,0.20992988668867454,0.051085803807220255,0.0008164589384148143
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,17,3915,0.2027885850780616,0.042019490842201225,0.0006715601268645555
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,18,3915,0.2656396723341668,0.05479820090589704,0.0008757908773933588
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,19,3915,0.2433145359120454,0.05312803533475693,0.0008490981074344901
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,20,3915,0.2685551892142947,0.05899679360165583,0.0009428932479100564
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,21,3915,0.2994974946420007,0.06001248136897482,0.0009591260815832925
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,22,3915,0.32227509637216956,0.06365830977143178,0.001017394112332999
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,23,3915,0.2751864337601424,0.051911678138579935,0.0008296581528656725
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,24,3915,0.3244404092564284,0.06274936288151563,0.0010028672231091967
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,25,3915,0.3051105768630331,0.05811778812477643,0.0009288448856444453
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,26,3915,0.32496728174683387,0.05260362513326511,0.0008407169258831606
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,27,3915,0.300682598723534,0.05685712068482108,0.0009086967598832414
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,28,3915,0.3116764259254643,0.050185728736696404,0.0008020738395848792
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,29,3915,0.3346636371898773,0.05543321977350425,0.0008859398188189743
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,30,3915,0.30756751926922704,0.05567146604484854,0.0008897474969464847
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,31,3915,0.31128849829446004,0.0535263300135847,0.0008554636968236509
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,32,3915,0.3354771227443812,0.05364486527281002,0.0008573581403813374
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,33,3915,0.34742310057806935,0.05898300641521797,0.0009426728995791334
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,34,3915,0.3254780487120532,0.05593388938455809,0.0008939415756412834
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,35,3915,0.31941165953760403,0.05265383551570841,0.0008415193937409976
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,36,3915,0.21870991150690375,0.04072001937448644,0.0006507918308613359
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,1,3915,0.20608092227696154,0.042248518495099675,0.0006752204720175602
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,2,3915,0.1717570070220136,0.036753068554089614,0.0005873915862887487
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,3,3915,0.10160179336199664,0.02620726056271767,0.0004188473224096107
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,4,3915,0.10601702461050083,0.028375238778452175,0.00045349618883842597
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,5,3915,0.08272506714171682,0.023915028920075083,0.0003822126240379214
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,6,3915,0.07140624164098143,0.02190161714612837,0.0003500340554917202
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,7,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,8,3915,0.092414940448328,0.02497102291200009,0.00039908963622849116
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,9,3915,0.10178131448868591,0.031929723554320694,0.0005103043556956745
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,10,3915,0.13243949495703172,0.042323172939915873,0.0006764136075702978
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,11,3915,0.11920129629292098,0.03501405076018992,0.0005595984125285828
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,12,3915,0.12866018727364667,0.03538971447970646,0.0005656023114355054
